cliente_id,prob_churn,risco_pct,tenure,monthly,senior,contrato,sem_papel,parceiro,dependentes,fibra,tier,receita_risco,acao
CLI-05376,0.8295,82.9,6,80.8,1,Month-to-month,1,1,0,1,Crítico,67.0236,🚨 Contato urgente — oferta de retenção personalizada
CLI-00577,0.8295,82.9,6,80.8,1,Month-to-month,1,1,0,1,Crítico,67.0236,🚨 Contato urgente — oferta de retenção personalizada
CLI-01800,0.8294,82.9,3,74.6,1,Month-to-month,1,1,0,1,Crítico,61.873239999999996,🚨 Contato urgente — oferta de retenção personalizada
CLI-04288,0.8286,82.9,3,89.85,0,Month-to-month,1,0,0,1,Crítico,74.44971,🚨 Contato urgente — oferta de retenção personalizada
CLI-01924,0.8279,82.8,17,101.8,1,Month-to-month,1,0,0,1,Crítico,84.28022,🚨 Contato urgente — oferta de retenção personalizada
CLI-05115,0.8272,82.7,34,96.35,1,Month-to-month,1,0,0,1,Crítico,79.70072,🚨 Contato urgente — oferta de retenção personalizada
CLI-03698,0.8267,82.7,9,74.05,1,Month-to-month,1,0,0,1,Crítico,61.217135,🚨 Contato urgente — oferta de retenção personalizada
CLI-03028,0.8264,82.6,24,89.55,0,Month-to-month,1,0,0,1,Crítico,74.00412,🚨 Contato urgente — oferta de retenção personalizada
CLI-01095,0.8253,82.5,5,85.3,0,Month-to-month,1,0,0,1,Crítico,70.39809,🚨 Contato urgente — oferta de retenção personalizada
CLI-01604,0.8247,82.5,3,34.8,0,Month-to-month,1,0,0,0,Crítico,28.699559999999998,🚨 Contato urgente — oferta de retenção personalizada
CLI-03370,0.8247,82.5,30,90.05,1,Month-to-month,1,1,0,1,Crítico,74.264235,🚨 Contato urgente — oferta de retenção personalizada
CLI-00621,0.8237,82.4,8,85.2,1,Month-to-month,0,0,0,1,Crítico,70.17924000000001,🚨 Contato urgente — oferta de retenção personalizada
CLI-01472,0.8236,82.4,32,101.35,0,Month-to-month,1,0,0,1,Crítico,83.47185999999999,🚨 Contato urgente — oferta de retenção personalizada
CLI-02671,0.8236,82.4,1,70.7,0,Month-to-month,1,0,0,1,Crítico,58.22852,🚨 Contato urgente — oferta de retenção personalizada
CLI-01810,0.8235,82.4,19,89.1,0,Month-to-month,1,1,0,1,Crítico,73.37384999999999,🚨 Contato urgente — oferta de retenção personalizada
CLI-00014,0.8234,82.3,1,72.1,1,Month-to-month,1,0,0,1,Crítico,59.36714,🚨 Contato urgente — oferta de retenção personalizada
CLI-03899,0.8233,82.3,11,70.2,1,Month-to-month,1,1,0,1,Crítico,57.795660000000005,🚨 Contato urgente — oferta de retenção personalizada
CLI-05235,0.8232,82.3,2,70.3,0,Month-to-month,1,0,0,1,Crítico,57.870960000000004,🚨 Contato urgente — oferta de retenção personalizada
CLI-04396,0.8209,82.1,6,85.95,0,Month-to-month,1,0,0,1,Crítico,70.556355,🚨 Contato urgente — oferta de retenção personalizada
CLI-05351,0.8197,82.0,21,94.3,0,Month-to-month,1,1,0,1,Crítico,77.29771,🚨 Contato urgente — oferta de retenção personalizada
CLI-03234,0.8192,81.9,28,110.85,1,Month-to-month,1,1,0,1,Crítico,90.80832,🚨 Contato urgente — oferta de retenção personalizada
CLI-04697,0.8191,81.9,10,85.95,0,Month-to-month,0,1,1,1,Crítico,70.401645,🚨 Contato urgente — oferta de retenção personalizada
CLI-05053,0.8184,81.8,15,91.5,1,Month-to-month,1,0,0,1,Crítico,74.8836,🚨 Contato urgente — oferta de retenção personalizada
CLI-02904,0.8183,81.8,5,74.65,0,Month-to-month,1,0,0,1,Crítico,61.08609500000001,🚨 Contato urgente — oferta de retenção personalizada
CLI-04167,0.8183,81.8,18,88.85,0,Month-to-month,1,1,0,1,Crítico,72.705955,🚨 Contato urgente — oferta de retenção personalizada
CLI-02380,0.8183,81.8,18,88.85,0,Month-to-month,1,1,0,1,Crítico,72.705955,🚨 Contato urgente — oferta de retenção personalizada
CLI-00103,0.8182,81.8,2,44.3,1,Month-to-month,1,0,0,0,Crítico,36.24626,🚨 Contato urgente — oferta de retenção personalizada
CLI-02341,0.8178,81.8,9,99.3,0,Month-to-month,1,0,0,1,Crítico,81.20754,🚨 Contato urgente — oferta de retenção personalizada
CLI-00965,0.8166,81.7,19,103.3,0,Month-to-month,0,1,1,1,Crítico,84.35477999999999,🚨 Contato urgente — oferta de retenção personalizada
CLI-05170,0.8164,81.6,1,70.6,0,Month-to-month,1,0,0,1,Crítico,57.63784,🚨 Contato urgente — oferta de retenção personalizada
CLI-00699,0.8158,81.6,9,24.95,0,Month-to-month,1,0,0,0,Crítico,20.35421,🚨 Contato urgente — oferta de retenção personalizada
CLI-00858,0.8153,81.5,37,100.05,0,Month-to-month,1,0,0,1,Crítico,81.570765,🚨 Contato urgente — oferta de retenção personalizada
CLI-04689,0.815,81.5,1,44.0,1,Month-to-month,0,0,0,0,Crítico,35.86,🚨 Contato urgente — oferta de retenção personalizada
CLI-02204,0.8143,81.4,2,90.75,0,Month-to-month,0,0,0,1,Crítico,73.89772500000001,🚨 Contato urgente — oferta de retenção personalizada
CLI-00331,0.814,81.4,4,70.65,1,Month-to-month,1,0,0,1,Crítico,57.509100000000004,🚨 Contato urgente — oferta de retenção personalizada
CLI-00242,0.814,81.4,19,96.8,0,Month-to-month,1,1,0,1,Crítico,78.7952,🚨 Contato urgente — oferta de retenção personalizada
CLI-00076,0.8137,81.4,19,86.85,0,Month-to-month,1,1,0,1,Crítico,70.669845,🚨 Contato urgente — oferta de retenção personalizada
CLI-01157,0.8136,81.4,6,44.4,1,Month-to-month,1,0,0,0,Crítico,36.12384,🚨 Contato urgente — oferta de retenção personalizada
CLI-03266,0.8127,81.3,32,98.85,0,Month-to-month,1,1,1,1,Crítico,80.33539499999999,🚨 Contato urgente — oferta de retenção personalizada
CLI-02403,0.8121,81.2,14,82.65,0,Month-to-month,1,1,0,1,Crítico,67.12006500000001,🚨 Contato urgente — oferta de retenção personalizada
CLI-00620,0.8118,81.2,4,74.45,1,Month-to-month,1,0,0,1,Crítico,60.43851,🚨 Contato urgente — oferta de retenção personalizada
CLI-05187,0.8104,81.0,3,70.25,0,Month-to-month,1,0,0,1,Crítico,56.9306,🚨 Contato urgente — oferta de retenção personalizada
CLI-03007,0.8103,81.0,21,84.1,0,Month-to-month,1,0,0,1,Crítico,68.14623,🚨 Contato urgente — oferta de retenção personalizada
CLI-00009,0.8103,81.0,5,68.95,0,Month-to-month,1,1,0,1,Crítico,55.870185000000006,🚨 Contato urgente — oferta de retenção personalizada
CLI-00513,0.81,81.0,8,69.7,1,Month-to-month,1,0,0,1,Crítico,56.45700000000001,🚨 Contato urgente — oferta de retenção personalizada
CLI-02711,0.8098,81.0,29,84.3,1,Month-to-month,1,1,0,1,Crítico,68.26614,🚨 Contato urgente — oferta de retenção personalizada
CLI-01306,0.8088,80.9,15,95.7,0,Month-to-month,0,0,0,1,Crítico,77.40216,🚨 Contato urgente — oferta de retenção personalizada
CLI-03934,0.8087,80.9,24,80.5,1,Month-to-month,1,0,0,1,Crítico,65.10034999999999,🚨 Contato urgente — oferta de retenção personalizada
CLI-03694,0.8086,80.9,2,74.9,0,Month-to-month,1,0,0,1,Crítico,60.56414,🚨 Contato urgente — oferta de retenção personalizada
CLI-01751,0.8084,80.8,14,78.1,0,Month-to-month,1,1,0,1,Crítico,63.136039999999994,🚨 Contato urgente — oferta de retenção personalizada
CLI-03660,0.8067,80.7,5,80.85,0,Month-to-month,1,1,1,1,Crítico,65.221695,🚨 Contato urgente — oferta de retenção personalizada
CLI-01456,0.8059,80.6,1,83.4,0,Month-to-month,1,0,0,1,Crítico,67.21206,🚨 Contato urgente — oferta de retenção personalizada
CLI-00797,0.8058,80.6,12,81.45,0,Month-to-month,1,0,0,1,Crítico,65.63241,🚨 Contato urgente — oferta de retenção personalizada
CLI-03904,0.8053,80.5,17,94.8,1,Month-to-month,1,1,0,1,Crítico,76.34244,🚨 Contato urgente — oferta de retenção personalizada
CLI-05022,0.8051,80.5,24,94.1,0,Month-to-month,1,0,0,1,Crítico,75.75991,🚨 Contato urgente — oferta de retenção personalizada
CLI-04279,0.8046,80.5,11,90.6,0,Month-to-month,0,1,1,1,Crítico,72.89676,🚨 Contato urgente — oferta de retenção personalizada
CLI-00347,0.8043,80.4,1,54.65,0,Month-to-month,1,0,0,0,Crítico,43.954995,🚨 Contato urgente — oferta de retenção personalizada
CLI-02576,0.804,80.4,5,89.15,0,Month-to-month,1,1,0,1,Crítico,71.67660000000001,🚨 Contato urgente — oferta de retenção personalizada
CLI-04355,0.8039,80.4,33,105.35,1,Month-to-month,1,0,1,1,Crítico,84.69086499999999,🚨 Contato urgente — oferta de retenção personalizada
CLI-00634,0.8037,80.4,9,76.85,0,Month-to-month,1,0,0,1,Crítico,61.76434499999999,🚨 Contato urgente — oferta de retenção personalizada
CLI-00257,0.8031,80.3,2,71.65,0,Month-to-month,1,1,1,1,Crítico,57.54211500000001,🚨 Contato urgente — oferta de retenção personalizada
CLI-04682,0.8025,80.2,33,100.0,0,Month-to-month,1,0,0,1,Crítico,80.25,🚨 Contato urgente — oferta de retenção personalizada
CLI-03964,0.8021,80.2,6,69.8,0,Month-to-month,1,1,1,1,Crítico,55.986580000000004,🚨 Contato urgente — oferta de retenção personalizada
CLI-04475,0.8021,80.2,6,69.8,0,Month-to-month,1,1,1,1,Crítico,55.986580000000004,🚨 Contato urgente — oferta de retenção personalizada
CLI-01651,0.801,80.1,2,80.55,0,Month-to-month,0,0,1,1,Crítico,64.52055,🚨 Contato urgente — oferta de retenção personalizada
CLI-05247,0.8009,80.1,3,25.1,0,Month-to-month,0,0,0,0,Crítico,20.10259,🚨 Contato urgente — oferta de retenção personalizada
CLI-03319,0.8006,80.1,1,46.3,1,Month-to-month,0,0,0,0,Crítico,37.06778,🚨 Contato urgente — oferta de retenção personalizada
CLI-01463,0.8003,80.0,42,100.3,0,Month-to-month,1,0,0,1,Crítico,80.27009,🚨 Contato urgente — oferta de retenção personalizada
CLI-02496,0.8,80.0,20,107.05,1,Month-to-month,0,1,0,1,Crítico,85.64,🚨 Contato urgente — oferta de retenção personalizada
CLI-03277,0.7997,80.0,34,100.45,0,Month-to-month,1,1,0,1,Crítico,80.329865,🚨 Contato urgente — oferta de retenção personalizada
CLI-02439,0.7992,79.9,9,88.4,0,Month-to-month,1,0,0,1,Crítico,70.64928,🚨 Contato urgente — oferta de retenção personalizada
CLI-02030,0.7992,79.9,2,43.95,1,Month-to-month,0,0,0,0,Crítico,35.124840000000006,🚨 Contato urgente — oferta de retenção personalizada
CLI-00071,0.7989,79.9,39,101.25,1,Month-to-month,1,1,0,1,Crítico,80.888625,🚨 Contato urgente — oferta de retenção personalizada
CLI-03609,0.7988,79.9,5,70.05,1,Month-to-month,0,1,0,1,Crítico,55.95593999999999,🚨 Contato urgente — oferta de retenção personalizada
CLI-04004,0.7984,79.8,3,57.55,0,Month-to-month,0,0,0,0,Crítico,45.947919999999996,🚨 Contato urgente — oferta de retenção personalizada
CLI-01264,0.7984,79.8,3,57.55,0,Month-to-month,0,0,0,0,Crítico,45.947919999999996,🚨 Contato urgente — oferta de retenção personalizada
CLI-04753,0.7984,79.8,46,104.45,1,Month-to-month,1,0,0,1,Crítico,83.39288,🚨 Contato urgente — oferta de retenção personalizada
CLI-02083,0.7983,79.8,9,86.25,0,Month-to-month,0,0,0,1,Crítico,68.853375,🚨 Contato urgente — oferta de retenção personalizada
CLI-02001,0.7979,79.8,4,40.05,0,Month-to-month,1,0,0,0,Crítico,31.955894999999998,🚨 Contato urgente — oferta de retenção personalizada
CLI-03039,0.797,79.7,31,90.7,1,Month-to-month,1,0,0,1,Crítico,72.28790000000001,🚨 Contato urgente — oferta de retenção personalizada
CLI-01489,0.7966,79.7,38,103.65,0,Month-to-month,1,0,0,1,Crítico,82.56759,🚨 Contato urgente — oferta de retenção personalizada
CLI-00846,0.7965,79.7,4,50.95,1,Month-to-month,1,0,0,0,Crítico,40.581675000000004,🚨 Contato urgente — oferta de retenção personalizada
CLI-00639,0.7964,79.6,16,78.75,1,Month-to-month,1,0,0,1,Crítico,62.716499999999996,🚨 Contato urgente — oferta de retenção personalizada
CLI-03271,0.7962,79.6,26,80.7,0,Month-to-month,1,0,0,1,Crítico,64.25334000000001,🚨 Contato urgente — oferta de retenção personalizada
CLI-01824,0.7959,79.6,6,69.1,0,Month-to-month,1,0,0,1,Crítico,54.99669,🚨 Contato urgente — oferta de retenção personalizada
CLI-04920,0.7959,79.6,18,103.6,1,Month-to-month,1,0,0,1,Crítico,82.45524,🚨 Contato urgente — oferta de retenção personalizada
CLI-01977,0.7956,79.6,2,70.7,0,Month-to-month,0,0,0,1,Crítico,56.24892,🚨 Contato urgente — oferta de retenção personalizada
CLI-03637,0.7949,79.5,33,110.45,1,Month-to-month,1,0,0,1,Crítico,87.796705,🚨 Contato urgente — oferta de retenção personalizada
CLI-02546,0.7931,79.3,4,25.15,0,Month-to-month,1,1,0,0,Crítico,19.946465,🚨 Contato urgente — oferta de retenção personalizada
CLI-00892,0.7922,79.2,32,79.5,1,Month-to-month,1,0,0,1,Crítico,62.9799,🚨 Contato urgente — oferta de retenção personalizada
CLI-00910,0.7918,79.2,29,84.9,0,Month-to-month,1,0,0,1,Crítico,67.22382,🚨 Contato urgente — oferta de retenção personalizada
CLI-04054,0.7916,79.2,12,84.6,0,Month-to-month,1,0,0,1,Crítico,66.96936,🚨 Contato urgente — oferta de retenção personalizada
CLI-04778,0.7916,79.2,20,84.35,1,Month-to-month,1,0,0,1,Crítico,66.77145999999999,🚨 Contato urgente — oferta de retenção personalizada
CLI-04796,0.7915,79.2,2,55.3,0,Month-to-month,1,0,1,0,Crítico,43.769949999999994,🚨 Contato urgente — oferta de retenção personalizada
CLI-00505,0.7914,79.1,3,54.2,0,Month-to-month,1,0,0,0,Crítico,42.89388,🚨 Contato urgente — oferta de retenção personalizada
CLI-00414,0.7904,79.0,1,75.5,0,Month-to-month,1,0,0,0,Crítico,59.6752,🚨 Contato urgente — oferta de retenção personalizada
CLI-02771,0.79,79.0,10,95.1,0,Month-to-month,1,0,0,1,Crítico,75.129,🚨 Contato urgente — oferta de retenção personalizada
CLI-04746,0.7895,79.0,30,107.5,0,Month-to-month,1,1,1,1,Crítico,84.87125,🚨 Contato urgente — oferta de retenção personalizada
CLI-03208,0.7894,78.9,16,86.25,0,Month-to-month,1,0,0,1,Crítico,68.08575,🚨 Contato urgente — oferta de retenção personalizada
CLI-03170,0.7894,78.9,22,84.75,0,Month-to-month,1,0,1,1,Crítico,66.90165,🚨 Contato urgente — oferta de retenção personalizada
CLI-00295,0.7891,78.9,9,80.55,0,Month-to-month,0,0,0,1,Crítico,63.562005,🚨 Contato urgente — oferta de retenção personalizada
CLI-02651,0.7885,78.9,30,100.45,0,Month-to-month,0,0,0,1,Crítico,79.204825,🚨 Contato urgente — oferta de retenção personalizada
CLI-01141,0.7875,78.7,1,25.25,0,Month-to-month,0,0,0,0,Crítico,19.884375,🚨 Contato urgente — oferta de retenção personalizada
CLI-04984,0.787,78.7,21,95.4,1,Month-to-month,1,0,0,1,Crítico,75.0798,🚨 Contato urgente — oferta de retenção personalizada
CLI-01759,0.7852,78.5,12,94.55,0,Month-to-month,0,0,0,1,Crítico,74.24066,🚨 Contato urgente — oferta de retenção personalizada
CLI-05076,0.7852,78.5,12,94.55,0,Month-to-month,0,0,0,1,Crítico,74.24066,🚨 Contato urgente — oferta de retenção personalizada
CLI-04239,0.7843,78.4,13,93.8,1,Month-to-month,0,1,0,1,Crítico,73.56734,🚨 Contato urgente — oferta de retenção personalizada
CLI-00300,0.784,78.4,4,72.75,1,Month-to-month,0,0,0,1,Crítico,57.036,🚨 Contato urgente — oferta de retenção personalizada
CLI-01346,0.784,78.4,22,50.6,0,Month-to-month,1,0,0,0,Crítico,39.6704,🚨 Contato urgente — oferta de retenção personalizada
CLI-02238,0.7839,78.4,2,49.95,1,Month-to-month,0,0,0,0,Crítico,39.155805,🚨 Contato urgente — oferta de retenção personalizada
CLI-00854,0.7831,78.3,6,74.1,1,Month-to-month,1,0,0,1,Crítico,58.02771,🚨 Contato urgente — oferta de retenção personalizada
CLI-01416,0.7826,78.3,34,105.35,0,Month-to-month,1,0,0,1,Crítico,82.44690999999999,🚨 Contato urgente — oferta de retenção personalizada
CLI-02155,0.7818,78.2,7,78.55,0,Month-to-month,1,0,0,1,Crítico,61.41039,🚨 Contato urgente — oferta de retenção personalizada
CLI-03572,0.7814,78.1,5,30.5,0,Month-to-month,1,1,1,0,Crítico,23.8327,🚨 Contato urgente — oferta de retenção personalizada
CLI-01783,0.7814,78.1,47,104.1,0,Month-to-month,1,1,0,1,Crítico,81.34374,🚨 Contato urgente — oferta de retenção personalizada
CLI-01816,0.7814,78.1,47,104.1,0,Month-to-month,1,1,0,1,Crítico,81.34374,🚨 Contato urgente — oferta de retenção personalizada
CLI-03284,0.7811,78.1,1,45.85,1,Month-to-month,1,0,0,0,Crítico,35.813435,🚨 Contato urgente — oferta de retenção personalizada
CLI-05266,0.7811,78.1,10,79.85,0,Month-to-month,0,0,0,1,Crítico,62.370835,🚨 Contato urgente — oferta de retenção personalizada
CLI-00210,0.7786,77.9,39,99.75,1,Month-to-month,1,0,0,1,Crítico,77.66534999999999,🚨 Contato urgente — oferta de retenção personalizada
CLI-00835,0.7784,77.8,45,93.9,1,Month-to-month,1,0,0,1,Crítico,73.09176000000001,🚨 Contato urgente — oferta de retenção personalizada
CLI-02415,0.7782,77.8,16,91.55,1,Month-to-month,1,1,0,1,Crítico,71.24421,🚨 Contato urgente — oferta de retenção personalizada
CLI-00229,0.7779,77.8,27,95.55,1,Month-to-month,1,1,0,1,Crítico,74.328345,🚨 Contato urgente — oferta de retenção personalizada
CLI-01533,0.7777,77.8,1,69.95,0,Month-to-month,1,1,1,1,Crítico,54.400115,🚨 Contato urgente — oferta de retenção personalizada
CLI-05191,0.7776,77.8,2,40.4,0,Month-to-month,1,0,0,0,Crítico,31.415039999999998,🚨 Contato urgente — oferta de retenção personalizada
CLI-02809,0.7774,77.7,22,89.4,0,Month-to-month,1,0,1,1,Crítico,69.49956,🚨 Contato urgente — oferta de retenção personalizada
CLI-04051,0.7769,77.7,15,89.0,1,Month-to-month,0,0,0,1,Crítico,69.14410000000001,🚨 Contato urgente — oferta de retenção personalizada
CLI-02893,0.7769,77.7,22,95.1,0,Month-to-month,1,0,0,1,Crítico,73.88319,🚨 Contato urgente — oferta de retenção personalizada
CLI-00455,0.7768,77.7,34,100.85,0,Month-to-month,0,1,0,1,Crítico,78.34028,🚨 Contato urgente — oferta de retenção personalizada
CLI-04297,0.7768,77.7,3,74.4,0,Month-to-month,0,0,0,1,Crítico,57.79392000000001,🚨 Contato urgente — oferta de retenção personalizada
CLI-04326,0.7767,77.7,43,90.25,1,Month-to-month,1,0,0,1,Crítico,70.097175,🚨 Contato urgente — oferta de retenção personalizada
CLI-02220,0.7756,77.6,21,90.05,0,Month-to-month,1,0,0,1,Crítico,69.84277999999999,🚨 Contato urgente — oferta de retenção personalizada
CLI-04745,0.7753,77.5,12,84.05,0,Month-to-month,1,0,1,1,Crítico,65.16396499999999,🚨 Contato urgente — oferta de retenção personalizada
CLI-02863,0.7748,77.5,54,99.05,1,Month-to-month,1,1,0,1,Crítico,76.74394000000001,🚨 Contato urgente — oferta de retenção personalizada
CLI-00155,0.7746,77.5,11,84.8,0,Month-to-month,0,0,0,1,Crítico,65.68607999999999,🚨 Contato urgente — oferta de retenção personalizada
CLI-01598,0.7739,77.4,8,74.85,0,Month-to-month,1,0,0,1,Crítico,57.926415,🚨 Contato urgente — oferta de retenção personalizada
CLI-03917,0.7739,77.4,3,69.85,0,Month-to-month,1,0,0,1,Crítico,54.056915,🚨 Contato urgente — oferta de retenção personalizada
CLI-03192,0.7735,77.3,2,46.6,0,Month-to-month,1,0,0,0,Crítico,36.0451,🚨 Contato urgente — oferta de retenção personalizada
CLI-04874,0.7733,77.3,22,88.75,0,Month-to-month,1,1,1,1,Crítico,68.630375,🚨 Contato urgente — oferta de retenção personalizada
